IATA,FR name,EN name,Province,AUTO/MAN,Latitude,Longitude,Elevation,ICAO,WMO,MSC,DST Time Zone / Fuseau horaire été, STD Time Zone / Fuseau horaire heure normale,Data Provider,Data Attribution Notice
37091,VERMILLION PIT,VERMILLION PIT,BC,AUTO,50.7382,-116.1764,870,,,BC_TRAN_37091,PDT,PST,Government of British Columbia: Ministry of Transportation and Infrastructure (BC-TRAN),Observational data provided by BC-TRAN. All rights reserved.
37092,NORDIC 2,NORDIC 2,BC,AUTO,51.507,-117.42179,1040,,,BC_TRAN_37092,PDT,PST,Government of British Columbia: Ministry of Transportation and Infrastructure (BC-TRAN),Observational data provided by BC-TRAN. All rights reserved.
37093,QUARTZ CREEK,QUARTZ CREEK,BC,AUTO,51.47846,-117.35992,1065,,,BC_TRAN_37093,PDT,PST,Government of British Columbia: Ministry of Transportation and Infrastructure (BC-TRAN),Observational data provided by BC-TRAN. All rights reserved.
37121,KICKING HORSE,KICKING HORSE,BC,AUTO,51.31514,-116.87847,1844,,,BC_TRAN_37121,PDT,PST,Government of British Columbia: Ministry of Transportation and Infrastructure (BC-TRAN),Observational data provided by BC-TRAN. All rights reserved.
37122,KICKING HORSE SOLAR,KICKING HORSE SOLAR,BC,AUTO,51.31056,-116.88467,1440,,,BC_TRAN_37122,PDT,PST,Government of British Columbia: Ministry of Transportation and Infrastructure (BC-TRAN),Observational data provided by BC-TRAN. All rights reserved.
37124,Black Wall,Black Wall,BC,AUTO,51.30582,-116.88507,1118,,,BC_TRAN_37124,PDT,PST,Government of British Columbia: Ministry of Transportation and Infrastructure (BC-TRAN),Observational data provided by BC-TRAN. All rights reserved.
37126,TOP OF TEN MILE 2,TOP OF TEN MILE 2,BC,AUTO,51.27483,-116.76653,1140,,,BC_TRAN_37126,PDT,PST,Government of British Columbia: Ministry of Transportation and Infrastructure (BC-TRAN),Observational data provided by BC-TRAN. All rights reserved.
37191,Blaeberry,Blaeberry,BC,AUTO,51.4296,-117.06427,798,,,BC_TRAN_37191,PDT,PST,Government of British Columbia: Ministry of Transportation and Infrastructure (BC-TRAN),Observational data provided by BC-TRAN. All rights reserved.
37221,TOBY CREEK,TOBY CREEK,BC,AUTO,50.45147,-116.25674,1180,,,BC_TRAN_37221,PDT,PST,Government of British Columbia: Ministry of Transportation and Infrastructure (BC-TRAN),Observational data provided by BC-TRAN. All rights reserved.
37222,LITTLE DRAGON,LITTLE DRAGON,BC,AUTO,50.43361,-116.32,2380,,,BC_TRAN_37222,PDT,PST,Government of British Columbia: Ministry of Transportation and Infrastructure (BC-TRAN),Observational data provided by BC-TRAN. All rights reserved.
37223,LITTLE DRAGON SNOW,LITTLE DRAGON SNOW,BC,AUTO,50.43048,-116.3196,2250,,,BC_TRAN_37223,PDT,PST,Government of British Columbia: Ministry of Transportation and Infrastructure (BC-TRAN),Observational data provided by BC-TRAN. All rights reserved.
37291,PANORAMA,PANORAMA,BC,AUTO,50.46343,-116.23348,1150,,,BC_TRAN_37291,PDT,PST,Government of British Columbia: Ministry of Transportation and Infrastructure (BC-TRAN),Observational data provided by BC-TRAN. All rights reserved.
38021,REVELSTOKE YARD,REVELSTOKE YARD,BC,AUTO,51.00006,-118.22872,448,,,BC_TRAN_38021,PDT,PST,Government of British Columbia: Ministry of Transportation and Infrastructure (BC-TRAN),Observational data provided by BC-TRAN. All rights reserved.
38121,3 VALLEY REMOTE,3 VALLEY REMOTE,BC,AUTO,50.92666,-118.44503,1165,,,BC_TRAN_38121,PDT,PST,Government of British Columbia: Ministry of Transportation and Infrastructure (BC-TRAN),Observational data provided by BC-TRAN. All rights reserved.
38124,CLANWILLIAM,CLANWILLIAM,BC,AUTO,50.96248,-118.37777,610,,,BC_TRAN_38124,PDT,PST,Government of British Columbia: Ministry of Transportation and Infrastructure (BC-TRAN),Observational data provided by BC-TRAN. All rights reserved.
38222,CORBIN PASS LOW,CORBIN PASS LOW,BC,AUTO,51.19333,-117.77111,1615,,,BC_TRAN_38222,PDT,PST,Government of British Columbia: Ministry of Transportation and Infrastructure (BC-TRAN),Observational data provided by BC-TRAN. All rights reserved.
38226,CORBIN PASS HIGH,CORBIN PASS HIGH,BC,AUTO,51.20083,-117.77778,2135,,,BC_TRAN_38226,PDT,PST,Government of British Columbia: Ministry of Transportation and Infrastructure (BC-TRAN),Observational data provided by BC-TRAN. All rights reserved.
38227,ALBERT CANYON,ALBERT CANYON,BC,AUTO,51.17986,-117.76453,870,,,BC_TRAN_38227,PDT,PST,Government of British Columbia: Ministry of Transportation and Infrastructure (BC-TRAN),Observational data provided by BC-TRAN. All rights reserved.
38228,LAURIE,LAURIE,BC,AUTO,51.18992,-117.71083,2260,,,BC_TRAN_38228,PDT,PST,Government of British Columbia: Ministry of Transportation and Infrastructure (BC-TRAN),Observational data provided by BC-TRAN. All rights reserved.
38323,CARIBOU RIDGE,CARIBOU RIDGE,BC,AUTO,51.51833,-118.46167,1740,,,BC_TRAN_38323,PDT,PST,Government of British Columbia: Ministry of Transportation and Infrastructure (BC-TRAN),Observational data provided by BC-TRAN. All rights reserved.
38324,50 MILE,50 MILE,BC,AUTO,51.59917,-118.60139,650,,,BC_TRAN_38324,PDT,PST,Government of British Columbia: Ministry of Transportation and Infrastructure (BC-TRAN),Observational data provided by BC-TRAN. All rights reserved.
38325,FRED LAING RIDGE,FRED LAING RIDGE,BC,AUTO,52.04028,-118.57083,1080,,,BC_TRAN_38325,PDT,PST,Government of British Columbia: Ministry of Transportation and Infrastructure (BC-TRAN),Observational data provided by BC-TRAN. All rights reserved.
38326,MICA,MICA,BC,AUTO,51.95778,-118.56222,565,,,BC_TRAN_38326,PDT,PST,Government of British Columbia: Ministry of Transportation and Infrastructure (BC-TRAN),Observational data provided by BC-TRAN. All rights reserved.
38327,FRED LAING LOWER,FRED LAING LOWER,BC,AUTO,52.05307,-118.58543,570,,,BC_TRAN_38327,PDT,PST,Government of British Columbia: Ministry of Transportation and Infrastructure (BC-TRAN),Observational data provided by BC-TRAN. All rights reserved.
38424,GALENA PASS,GALENA PASS,BC,AUTO,50.70806,-117.755,1570,,,BC_TRAN_38424,PDT,PST,Government of British Columbia: Ministry of Transportation and Infrastructure (BC-TRAN),Observational data provided by BC-TRAN. All rights reserved.
39121,KOOTENAY PASS,KOOTENAY PASS,BC,AUTO,49.05806,-117.04,1780,,,BC_TRAN_39121,PDT,PST,Government of British Columbia: Ministry of Transportation and Infrastructure (BC-TRAN),Observational data provided by BC-TRAN. All rights reserved.
39123,STAGLEAP,STAGLEAP,BC,AUTO,49.07161,-117.08389,2140,,,BC_TRAN_39123,PDT,PST,Government of British Columbia: Ministry of Transportation and Infrastructure (BC-TRAN),Observational data provided by BC-TRAN. All rights reserved.
39124,CRAGS RIDGE,CRAGS RIDGE,BC,AUTO,49.07644,-117.00218,2054,,,BC_TRAN_39124,PDT,PST,Government of British Columbia: Ministry of Transportation and Infrastructure (BC-TRAN),Observational data provided by BC-TRAN. All rights reserved.
41091,WEST TWIN CREEK,WEST TWIN CREEK,BC,AUTO,53.43988,-120.50709,895,,,BC_TRAN_41091,PDT,PST,Government of British Columbia: Ministry of Transportation and Infrastructure (BC-TRAN),Observational data provided by BC-TRAN. All rights reserved.
41092,LINK CREEK,LINK CREEK,BC,AUTO,55.50111,-122.65694,730,,,BC_TRAN_41092,PDT,PST,Government of British Columbia: Ministry of Transportation and Infrastructure (BC-TRAN),Observational data provided by BC-TRAN. All rights reserved.
41093,WHISKERS POINT,WHISKERS POINT,BC,AUTO,54.90389,-122.9275,710,,,BC_TRAN_41093,PDT,PST,Government of British Columbia: Ministry of Transportation and Infrastructure (BC-TRAN),Observational data provided by BC-TRAN. All rights reserved.
41094,TAMARAC,TAMARAC,BC,AUTO,53.83139,-123.13222,715,,,BC_TRAN_41094,PDT,PST,Government of British Columbia: Ministry of Transportation and Infrastructure (BC-TRAN),Observational data provided by BC-TRAN. All rights reserved.
42091,DRAGON LAKE,DRAGON LAKE,BC,AUTO,52.93078,-122.43881,659,,,BC_TRAN_42091,PDT,PST,Government of British Columbia: Ministry of Transportation and Infrastructure (BC-TRAN),Observational data provided by BC-TRAN. All rights reserved.
42092,HUSH LAKE,HUSH LAKE,BC,AUTO,53.158,-122.36442,855,,,BC_TRAN_42092,PDT,PST,Government of British Columbia: Ministry of Transportation and Infrastructure (BC-TRAN),Observational data provided by BC-TRAN. All rights reserved.
42121,SLIDING MOUNTAIN,SLIDING MOUNTAIN,BC,AUTO,53.15667,-121.47889,1675,,,BC_TRAN_42121,PDT,PST,Government of British Columbia: Ministry of Transportation and Infrastructure (BC-TRAN),Observational data provided by BC-TRAN. All rights reserved.
43091,BRADEN ROAD,BRADEN ROAD,BC,AUTO,55.7815,-120.76256,760,,,BC_TRAN_43091,PDT,PST,Government of British Columbia: Ministry of Transportation and Infrastructure (BC-TRAN),Observational data provided by BC-TRAN. All rights reserved.
44091,73 MILE,73 MILE,BC,AUTO,56.54111,-121.25264,850,,,BC_TRAN_44091,PDT,PST,Government of British Columbia: Ministry of Transportation and Infrastructure (BC-TRAN),Observational data provided by BC-TRAN. All rights reserved.
45091,FORT FRASER HILLS,FORT FRASER HILLS,BC,AUTO,54.05579,-124.4777,800,,,BC_TRAN_45091,PDT,PST,Government of British Columbia: Ministry of Transportation and Infrastructure (BC-TRAN),Observational data provided by BC-TRAN. All rights reserved.
46094,CHAPPEL CREEK,CHAPPEL CREEK,BC,AUTO,52.38556,-119.18008,786,,,BC_TRAN_46094,PDT,PST,Government of British Columbia: Ministry of Transportation and Infrastructure (BC-TRAN),Observational data provided by BC-TRAN. All rights reserved.
46127,ROBSON ROADSIDE,ROBSON ROADSIDE,BC,AUTO,53.03303,-119.2003,944,,,BC_TRAN_46127,PDT,PST,Government of British Columbia: Ministry of Transportation and Infrastructure (BC-TRAN),Observational data provided by BC-TRAN. All rights reserved.
46191,Yellowhead,Yellowhead,BC,AUTO,52.88428,-118.46087,1145,,,BC_TRAN_46191,PDT,PST,Government of British Columbia: Ministry of Transportation and Infrastructure (BC-TRAN),Observational data provided by BC-TRAN. All rights reserved.
47091,LEE'S HILL,LEE'S HILL,BC,AUTO,51.93747,-122.98586,1090,,,BC_TRAN_47091,PDT,PST,Government of British Columbia: Ministry of Transportation and Infrastructure (BC-TRAN),Observational data provided by BC-TRAN. All rights reserved.
47092,ENTERPRISE,ENTERPRISE,BC,AUTO,51.96181,-121.79314,730,,,BC_TRAN_47092,PDT,PST,Government of British Columbia: Ministry of Transportation and Infrastructure (BC-TRAN),Observational data provided by BC-TRAN. All rights reserved.
47121,BELLA COOLA ,BELLA COOLA ,BC,AUTO,52.35569,-126.77178,1160,,,BC_TRAN_47121,PDT,PST,Government of British Columbia: Ministry of Transportation and Infrastructure (BC-TRAN),Observational data provided by BC-TRAN. All rights reserved.
47122,HECKMAN PASS,HECKMAN PASS,BC,AUTO,52.4347,-125.87449,975,,,BC_TRAN_47122,PDT,PST,Government of British Columbia: Ministry of Transportation and Infrastructure (BC-TRAN),Observational data provided by BC-TRAN. All rights reserved.
47123,BELLA COOLA PRECIP,BELLA COOLA PRECIP,BC,AUTO,52.37055,-126.75435,20,,,BC_TRAN_47123,PDT,PST,Government of British Columbia: Ministry of Transportation and Infrastructure (BC-TRAN),Observational data provided by BC-TRAN. All rights reserved.
51123,WINDY POINT LOWER ,WINDY POINT LOWER ,BC,AUTO,56.11017,-129.51522,1035,,,BC_TRAN_51123,PDT,PST,Government of British Columbia: Ministry of Transportation and Infrastructure (BC-TRAN),Observational data provided by BC-TRAN. All rights reserved.
51124,WINDY POINT UPPER,WINDY POINT UPPER,BC,AUTO,56.12057,-129.52755,1490,,,BC_TRAN_51124,PDT,PST,Government of British Columbia: Ministry of Transportation and Infrastructure (BC-TRAN),Observational data provided by BC-TRAN. All rights reserved.
51125,DISRAELI,DISRAELI,BC,AUTO,56.09972,-129.75167,2000,,,BC_TRAN_51125,PDT,PST,Government of British Columbia: Ministry of Transportation and Infrastructure (BC-TRAN),Observational data provided by BC-TRAN. All rights reserved.
51126,ENDGOAL,ENDGOAL,BC,AUTO,56.09987,-129.51218,370,,,BC_TRAN_51126,PDT,PST,Government of British Columbia: Ministry of Transportation and Infrastructure (BC-TRAN),Observational data provided by BC-TRAN. All rights reserved.
51127,SUMMIT SLUFF WIND,SUMMIT SLUFF WIND,BC,AUTO,56.10631,-129.65389,540,,,BC_TRAN_51127,PDT,PST,Government of British Columbia: Ministry of Transportation and Infrastructure (BC-TRAN),Observational data provided by BC-TRAN. All rights reserved.
51128,KETTLE HOLE,KETTLE HOLE,BC,AUTO,56.10347,-129.63297,440,,,BC_TRAN_51128,PDT,PST,Government of British Columbia: Ministry of Transportation and Infrastructure (BC-TRAN),Observational data provided by BC-TRAN. All rights reserved.
51129,STEWART,STEWART,BC,AUTO,55.94808,-129.98264,15,,,BC_TRAN_51129,PDT,PST,Government of British Columbia: Ministry of Transportation and Infrastructure (BC-TRAN),Observational data provided by BC-TRAN. All rights reserved.
51130,BEAR RIVER RIDGE,BEAR RIVER RIDGE,BC,AUTO,56.08875,-129.94594,1995,,,BC_TRAN_51130,PDT,PST,Government of British Columbia: Ministry of Transportation and Infrastructure (BC-TRAN),Observational data provided by BC-TRAN. All rights reserved.
51137,Windy Point Lower Snow,Windy Point Lower Snow,BC,AUTO,56.11024,-129.51527,1028,,,BC_TRAN_51137,PDT,PST,Government of British Columbia: Ministry of Transportation and Infrastructure (BC-TRAN),Observational data provided by BC-TRAN. All rights reserved.
51191,CRANBERRY JUNCTION,CRANBERRY JUNCTION,BC,AUTO,55.63222,-128.67278,356,,,BC_TRAN_51191,PDT,PST,Government of British Columbia: Ministry of Transportation and Infrastructure (BC-TRAN),Observational data provided by BC-TRAN. All rights reserved.
52091,LEGATE CREEK,LEGATE CREEK,BC,AUTO,54.74639,-128.26111,130,,,BC_TRAN_52091,PDT,PST,Government of British Columbia: Ministry of Transportation and Infrastructure (BC-TRAN),Observational data provided by BC-TRAN. All rights reserved.
52092,ROSSWOOD,ROSSWOOD,BC,AUTO,54.93722,-128.89361,280,,,BC_TRAN_52092,PDT,PST,Government of British Columbia: Ministry of Transportation and Infrastructure (BC-TRAN),Observational data provided by BC-TRAN. All rights reserved.
52093,ONION LAKE,ONION LAKE,BC,AUTO,54.30222,-128.53778,220,,,BC_TRAN_52093,PDT,PST,Government of British Columbia: Ministry of Transportation and Infrastructure (BC-TRAN),Observational data provided by BC-TRAN. All rights reserved.
52322,KASIKS HIGH,KASIKS HIGH,BC,AUTO,54.30161,-129.44333,1435,,,BC_TRAN_52322,PDT,PST,Government of British Columbia: Ministry of Transportation and Infrastructure (BC-TRAN),Observational data provided by BC-TRAN. All rights reserved.
52325,KASIKS LOW,KASIKS LOW,BC,AUTO,54.30361,-129.41833,730,,,BC_TRAN_52325,PDT,PST,Government of British Columbia: Ministry of Transportation and Infrastructure (BC-TRAN),Observational data provided by BC-TRAN. All rights reserved.
52326,SALVUS,SALVUS,BC,AUTO,54.31444,-129.35361,12,,,BC_TRAN_52326,PDT,PST,Government of British Columbia: Ministry of Transportation and Infrastructure (BC-TRAN),Observational data provided by BC-TRAN. All rights reserved.
52391,RAINBOW EAST,RAINBOW EAST,BC,AUTO,54.20842,-129.98169,12,,,BC_TRAN_52391,PDT,PST,Government of British Columbia: Ministry of Transportation and Infrastructure (BC-TRAN),Observational data provided by BC-TRAN. All rights reserved.
52401,SHAMES,SHAMES,BC,AUTO,54.48497,-128.95586,740,,,BC_TRAN_52401,PDT,PST,Government of British Columbia: Ministry of Transportation and Infrastructure (BC-TRAN),Observational data provided by BC-TRAN. All rights reserved.
52521,IKNOUK,IKNOUK,BC,AUTO,55.01033,-129.77636,860,,,BC_TRAN_52521,PDT,PST,Government of British Columbia: Ministry of Transportation and Infrastructure (BC-TRAN),Observational data provided by BC-TRAN. All rights reserved.
52522,IKNOUK ROAD,IKNOUK ROAD,BC,AUTO,55.00186,-129.88126,30,,,BC_TRAN_52522,PDT,PST,Government of British Columbia: Ministry of Transportation and Infrastructure (BC-TRAN),Observational data provided by BC-TRAN. All rights reserved.
52591,GRIZZLY HILL,GRIZZLY HILL,BC,AUTO,55.01849,-129.61817,120,,,BC_TRAN_52591,PDT,PST,Government of British Columbia: Ministry of Transportation and Infrastructure (BC-TRAN),Observational data provided by BC-TRAN. All rights reserved.
53122,SNOWBANK MID,SNOWBANK MID,BC,AUTO,56.77667,-129.97253,1065,,,BC_TRAN_53122,PDT,PST,Government of British Columbia: Ministry of Transportation and Infrastructure (BC-TRAN),Observational data provided by BC-TRAN. All rights reserved.
53123,GAMMA,GAMMA,BC,AUTO,56.94667,-130.10694,1175,,,BC_TRAN_53123,PDT,PST,Government of British Columbia: Ministry of Transportation and Infrastructure (BC-TRAN),Observational data provided by BC-TRAN. All rights reserved.
53125,SNOWBANK ROAD,SNOWBANK ROAD,BC,AUTO,56.75389,-129.935,588,,,BC_TRAN_53125,PDT,PST,Government of British Columbia: Ministry of Transportation and Infrastructure (BC-TRAN),Observational data provided by BC-TRAN. All rights reserved.
53126,CARL'S CORNER,CARL'S CORNER,BC,AUTO,56.92867,-130.0905,504,,,BC_TRAN_53126,PDT,PST,Government of British Columbia: Ministry of Transportation and Infrastructure (BC-TRAN),Observational data provided by BC-TRAN. All rights reserved.
53127,GAMMA HIGH,GAMMA HIGH,BC,AUTO,56.95083,-130.095,1540,,,BC_TRAN_53127,PDT,PST,Government of British Columbia: Ministry of Transportation and Infrastructure (BC-TRAN),Observational data provided by BC-TRAN. All rights reserved.
53128,REVISION,REVISION,BC,AUTO,56.79544,-129.97519,1400,,,BC_TRAN_53128,PDT,PST,Government of British Columbia: Ministry of Transportation and Infrastructure (BC-TRAN),Observational data provided by BC-TRAN. All rights reserved.
53129,Dease Lake,Dease Lake,BC,AUTO,58.43425,-129.98617,814,,,BC_TRAN_53129,PDT,PST,Government of British Columbia: Ministry of Transportation and Infrastructure (BC-TRAN),Observational data provided by BC-TRAN. All rights reserved.
53221,JADE CITY,JADE CITY,BC,AUTO,59.24917,-129.65722,940,,,BC_TRAN_53221,PDT,PST,Government of British Columbia: Ministry of Transportation and Infrastructure (BC-TRAN),Observational data provided by BC-TRAN. All rights reserved.
53222,JADE CITY WIND,JADE CITY WIND,BC,AUTO,59.25861,-129.61833,915,,,BC_TRAN_53222,PDT,PST,Government of British Columbia: Ministry of Transportation and Infrastructure (BC-TRAN),Observational data provided by BC-TRAN. All rights reserved.
53321,TELEGRAPH,TELEGRAPH,BC,AUTO,57.91278,-131.13111,290,,,BC_TRAN_53321,PDT,PST,Government of British Columbia: Ministry of Transportation and Infrastructure (BC-TRAN),Observational data provided by BC-TRAN. All rights reserved.
54091,HUNGRY HILL,HUNGRY HILL,BC,AUTO,54.48194,-126.74361,820,,,BC_TRAN_54091,PDT,PST,Government of British Columbia: Ministry of Transportation and Infrastructure (BC-TRAN),Observational data provided by BC-TRAN. All rights reserved.
54092,TROUT CREEK,TROUT CREEK,BC,AUTO,54.94143,-127.3261,410,,,BC_TRAN_54092,PDT,PST,Government of British Columbia: Ministry of Transportation and Infrastructure (BC-TRAN),Observational data provided by BC-TRAN. All rights reserved.
55091,STEARNS,STEARNS,BC,AUTO,54.19167,-125.53639,719,,,BC_TRAN_55091,PDT,PST,Government of British Columbia: Ministry of Transportation and Infrastructure (BC-TRAN),Observational data provided by BC-TRAN. All rights reserved.
55092,6 MILE HILL,6 MILE HILL,BC,AUTO,54.45944,-126.1961,840,,,BC_TRAN_55092,PDT,PST,Government of British Columbia: Ministry of Transportation and Infrastructure (BC-TRAN),Observational data provided by BC-TRAN. All rights reserved.
62091,MALAHAT,MALAHAT,BC,AUTO,48.56794,-123.54176,340,,,BC_TRAN_62091,PDT,PST,Government of British Columbia: Ministry of Transportation and Infrastructure (BC-TRAN),Observational data provided by BC-TRAN. All rights reserved.
63093,COCHRANE,COCHRANE,BC,AUTO,49.37056,-124.61611,115,,,BC_TRAN_63093,PDT,PST,Government of British Columbia: Ministry of Transportation and Infrastructure (BC-TRAN),Observational data provided by BC-TRAN. All rights reserved.
63094,KENNEDY LAKE,KENNEDY LAKE,BC,AUTO,49.10056,-125.4525,35,,,BC_TRAN_63094,PDT,PST,Government of British Columbia: Ministry of Transportation and Infrastructure (BC-TRAN),Observational data provided by BC-TRAN. All rights reserved.
64091,TSITIKA SUMMIT,TSITIKA SUMMIT,BC,AUTO,50.28236,-126.35528,436,,,BC_TRAN_64091,PDT,PST,Government of British Columbia: Ministry of Transportation and Infrastructure (BC-TRAN),Observational data provided by BC-TRAN. All rights reserved.
64093,NORTH COURTENAY,NORTH COURTENAY,BC,AUTO,49.83003,-125.19006,100,,,BC_TRAN_64093,PDT,PST,Government of British Columbia: Ministry of Transportation and Infrastructure (BC-TRAN),Observational data provided by BC-TRAN. All rights reserved.
YAAAND,Mt Anderson Avalanche,Mt Anderson Avalanche,YT,,60.2096,-135.1525,1710,,,YTG_YAAAND,PDT,PST,Yukon Avalanche Association (YAA),Observational data provided by the Government of Yukon (YG) on behalf of The Yukon Avalanche Association (YAA). All rights reserved.
YAAFRA,Fraser Avalanche,Fraser Avalanche,YT,,59.715328,-135.050847,860,,,YTG_YAAFRA,PDT,PST,Yukon Avalanche Association (YAA),Observational data provided by the Government of Yukon (YG) on behalf of The Yukon Avalanche Association (YAA). All rights reserved.
YAASUM,Summit Creek Avalanche,Summit Creek Avalanche,YT,,59.702,-135.09,1132,,,YTG_YAASUM,PDT,PST,Yukon Avalanche Association (YAA),Observational data provided by the Government of Yukon (YG) on behalf of The Yukon Avalanche Association (YAA). All rights reserved.
FRAH,Fraser Highway Camp,Fraser Highway Camp,YT,,59.7151,-135.047,855,,,YTG_FRAH,PDT,PST,Government of Yukon (YG),Observational data provided by the Government of Yukon (YG). All rights reserved.
RAC,Mount Racine,Mount Racine,YT,,59.9875,-134.6962,1709,,,YTG_RAC,PDT,PST,Government of Yukon (YG),Observational data provided by the Government of Yukon (YG). All rights reserved.
ANT,Antimony Creek,Antimony Creek,YT,,64.01471,-138.61544,547,,,YTG_ANT,PDT,PST,Government of Yukon (YG),Observational data provided by the Government of Yukon (YG). All rights reserved.
BAR,Barlow,Barlow,YT,,63.7740556,-137.6267861,761,,,YTG_BAR,PDT,PST,Government of Yukon (YG),Observational data provided by the Government of Yukon (YG). All rights reserved.
CC,Carcross,Carcross,YT,,60.179235,-134.696382,660,,,YTG_CC,PDT,PST,Government of Yukon (YG),Observational data provided by the Government of Yukon (YG). All rights reserved.
CA,Carmacks,Carmacks,YT,,62.084756,-136.291047,600,,,YTG_CA,PDT,PST,Government of Yukon (YG),Observational data provided by the Government of Yukon (YG). All rights reserved.
CH,Champagne,Champagne,YT,,60.8116,-136.44615,710,,,YTG_CH,PDT,PST,Government of Yukon (YG),Observational data provided by the Government of Yukon (YG). All rights reserved.
DRU,Drury Creek,Drury Creek,YT,,62.2005,-134.388509,634,,,YTG_DRU,PDT,PST,Government of Yukon (YG),Observational data provided by the Government of Yukon (YG). All rights reserved.
FMI,Forty Mile,Forty Mile,YT,,64.373,-140.5827833,567,,,YTG_FMI,PDT,PST,Government of Yukon (YG),Observational data provided by the Government of Yukon (YG). All rights reserved.
HJF,Haines Junction,Haines Junction,YT,,60.7728722,-137.5758472,610,,,YTG_HJF,PDT,PST,Government of Yukon (YG),Observational data provided by the Government of Yukon (YG). All rights reserved.
HAS,Hasselburg,Hasselburg,YT,,60.6470722,-129.8749556,897,,,YTG_HAS,PDT,PST,Government of Yukon (YG),Observational data provided by the Government of Yukon (YG). All rights reserved.
HEN,Henderson,Henderson,YT,,63.5916667,-138.9507139,1014,,,YTG_HEN,PDT,PST,Government of Yukon (YG),Observational data provided by the Government of Yukon (YG). All rights reserved.
IRO,Iron Creek,Iron Creek,YT,,60.0069333,-127.9274167,681,,,YTG_IRO,PDT,PST,Government of Yukon (YG),Observational data provided by the Government of Yukon (YG). All rights reserved.
JAK,Jakes Corner,Jakes Corner,YT,,60.339333,-133.9846667,794,,,YTG_JAK,PDT,PST,Government of Yukon (YG),Observational data provided by the Government of Yukon (YG). All rights reserved.
DAF,Klondike FC,Klondike FC,YT,,64.0467694,-139.1142889,385,,,YTG_DAF,PDT,PST,Government of Yukon (YG),Observational data provided by the Government of Yukon (YG). All rights reserved.
SIM,Mount Sima,Mount Sima,YT,,60.604349,-135.06246,1165,,,YTG_SIM,PDT,PST,Government of Yukon (YG),Observational data provided by the Government of Yukon (YG). All rights reserved.
NU,Nursery,Nursery,YT,,60.8506611,-135.2121278,670,,,YTG_NU,PDT,PST,Government of Yukon (YG),Observational data provided by the Government of Yukon (YG). All rights reserved.
PE,Pelly Farm,Pelly Farm,YT,,62.8319667,-137.3110333,444,,,YTG_PE,PDT,PST,Government of Yukon (YG),Observational data provided by the Government of Yukon (YG). All rights reserved.
QUI,Quiet Lake,Quiet Lake,YT,,61.1506333,-133.0813167,813,,,YTG_QUI,PDT,PST,Government of Yukon (YG),Observational data provided by the Government of Yukon (YG). All rights reserved.
RAI,Rainbow,Rainbow,YT,,60.6286694,-137.2819361,801,,,YTG_RAI,PDT,PST,Government of Yukon (YG),Observational data provided by the Government of Yukon (YG). All rights reserved.
RR,Ross River,Ross River,YT,,61.9734,-132.4222,705,,,YTG_RR,PDT,PST,Government of Yukon (YG),Observational data provided by the Government of Yukon (YG). All rights reserved.
STW,Stewart Crossing,Stewart Crossing,YT,,63.373831,-136.675598,488,,,YTG_STW,PDT,PST,Government of Yukon (YG),Observational data provided by the Government of Yukon (YG). All rights reserved.
SWI,Swift River,Swift River,YT,,60.00265,-131.1893,890,,,YTG_SWI,PDT,PST,Government of Yukon (YG),Observational data provided by the Government of Yukon (YG). All rights reserved.
TC,Tom Creek,Tom Creek,YT,,60.2780167,-128.9818667,945,,,YTG_TC,PDT,PST,Government of Yukon (YG),Observational data provided by the Government of Yukon (YG). All rights reserved.
TUC,Tuchitua,Tuchitua,YT,,60.9267333,-129.2193667,762,,,YTG_TUC,PDT,PST,Government of Yukon (YG),Observational data provided by the Government of Yukon (YG). All rights reserved.
WIL,Willow Creek,Willow Creek,YT,,63.009742,-136.468033,675,,,YTG_WIL,PDT,PST,Government of Yukon (YG),Observational data provided by the Government of Yukon (YG). All rights reserved.
BCT,Beaver Creek Town,Beaver Creek Town,YT,,62.37965,-140.8782167,662,,,YTG_BCT,PDT,PST,Government of Yukon (YG),Observational data provided by the Government of Yukon (YG). All rights reserved.
BR,Braeburn,Braeburn,YT,,61.4814528,-135.7798167,728,,,YTG_BR,PDT,PST,Government of Yukon (YG),Observational data provided by the Government of Yukon (YG). All rights reserved.
EPF,Eagle Plains Fire,Eagle Plains Fire,YT,,66.37212,-136.71748,714,,,YTG_EPF,PDT,PST,Government of Yukon (YG),Observational data provided by the Government of Yukon (YG). All rights reserved.
WNV,Mac Pass Auto,Mac Pass Auto,YT,,63.24,-130.04,1379,,,YTG_WNV,PDT,PST,Government of Yukon (YG),Observational data provided by the Government of Yukon (YG). All rights reserved.
YWTG,Tagish-w,Tagish-w,YT,,60.2816,-134.176,1002,,,YTG_YWTG,PDT,PST,Government of Yukon (YG),Observational data provided by the Government of Yukon (YG). All rights reserved.
WLWR,Withers Lake,Withers Lake,YT,,63.9833,-132.3,975,,,YTG_WLWR,PDT,PST,Government of Yukon (YG),Observational data provided by the Government of Yukon (YG). All rights reserved.
YWWC,Wolf Creek Buckbrush,Wolf Creek Buckbrush,YT,,60.5216,-135.1971,1314,,,YTG_YWWC,PDT,PST,Government of Yukon (YG),Observational data provided by the Government of Yukon (YG). All rights reserved.
CYDA,Dawson City Airport,Dawson City Airport,YT,,64.04,-139.126109,370,,,YTG_CYDA,PDT,PST,Government of Yukon (YG),Observational data provided by the Government of Yukon (YG). All rights reserved.
